person_id,証言内容
57868,深い森の中で安全に。
87774,そしてそれを耳に当てた。
77658,ネズミの穴よりずっと大きい。彼女はひざまずいて通路を覗き込んだ。
35366,森の中で、「元の大きさに戻ること。そして二番目は
91340,奇妙だろ？」
31295,"
"
93315,「好きなものを手に入れる」ことと同じだ！』
11297,少し眠くなり、夢見心地で独り言を言い続けました、
59258,ガラスのテーブル。「さあ、今度はもっとうまくやるわ」と彼女は独り言を言った。
81368,王は眼鏡をかけて、誰が
57556,「ああ、わかった！」とアリスは叫んだ。彼女はこの最後の言葉に注意を払っていなかった。
99478,小さな車輪のゴロゴロという音と、たくさんの声が
85497,「私の友達よ…チェシャ猫よ」とアリスは言った。「
10284,"
"
16603,「私たちは最高の教育を受けました――実際、毎日学校に通っていました――」
66857,これらが白ウサギが読んだ詩だった。
86297,カメ。
12121,"
"
87270,「全部説明してくれ」と代用ウミガメは言った。
75194,"
"
26758,踊りに参加しませんか、しませんか、しませんか、しませんか、しませんか？
42334,3人よりずっと多い。」
48312,二つの小さな悲鳴、そしてさらにガラスが割れる音。「なんてたくさんの
50049,"
"
77975,笑いと悲しみ、と彼らは言ったものだ。」
12319,"
"
51139,自分に言い聞かせました。「まあ、何でもビルに押し付けるみたいね！私なら
66305,外の声がして、耳を澄ませました。
87502,"
"
32037,「首をはねろ！」そして行列は進み、三人の
14622,見て。4×5は12、4×6は13、そして
31321,到着した。彼らの周りには大勢の人が集まっていた。あらゆる種類の小さな
60615,"
"
72828,「そんなことないって言ったじゃない！」とアリスが割り込んだ。
42115,自分のことに専念しろ！
28916,地面の」それで彼女はそれを腕の下にしまい込み、
13933,「家にいた方がずっと楽しかったわ」と可哀想なアリスは思った。「
44952,"
"
69854,美しい、美しいスープ！
50515,"
"
92085,あなたがそうであった、あるいはそうであったかもしれないものが、他の人にはそうでないように見えること。
24340,"
"
83015,"
"
56467,何か意味があるようで、それでいて確かに英語だった。「よく
63474,この最後の言葉に気づく。
98115,怒っているときにしっぽを振る。だから僕は狂ってるんだ。」
67843,"
"
54941,"
"
86967,「でも、私は蛇じゃないって言ってるでしょ！」とアリスは言いました。「私は――私は――」
75483,"
"
55569,毎回少し前に進み、大きく後ずさりし、しわがれた声で吠えながら
29886,その上にあった。
59031,「きっと、それは正しい言葉じゃないわ」と可哀想なアリスは言い、彼女の目は
36942,時々くしゃみをしていました。そして赤ちゃんは、
36168,すぐに出発し、すっかり疲れて息が切れるまで走り、
16714,"（ダイナは猫だった）。「彼女の牛乳皿を覚えていてくれるといいな"""
40751,しばらくの間、大きな好奇心を持って見ていましたが、これが彼の最初の発言でした。
52537,その日20回目。
85305,少し違う。でも、もし私が同じでないなら、次の質問は、誰
74098,ティースプーンで三月ウサギを指して）「――それは、
60912,"
"
92977,女王が命じた処刑の数。
38268,歌で、「私はネズミイルカに言っただろう、『下がってください、お願いします。私たちは
14090,ラベルがあり、「私を飲んで」という言葉が大きな
91114,"
"
99673,彼女がフラミンゴを捕まえて連れ戻す頃には、戦いは
81337,死。」
27968,手配された。唯一の難点は、彼女が全く
74132,"
"
16667,外の声がして、耳を澄ませました。
91930,「彼らに親切にしないと」とアリスは思いました、「さもないと、私が望む
59773,でしょう。すみません、奥様、ここはニュージーランドですか、それともオーストラリアですか？」（そして
13018,法廷。
41695,グリフォン。
69898,「いいえ、言いませんでした」とアリスは言いました。「少しも残念だとは思いません。私は
98428,陛下？」と彼は尋ねた。
91465,"
"
20768,"
"
90739,大急ぎで。
73422,「このあたりにはどんな人たちが住んでいるの？」
73286,クロッケー場。
25925,"
"
57180,アリスは、そんな途方もないやり方がどんなものか想像しようとした。
31836,"
"
95906,帽子屋は、彼について
43158,小さな顎。
21007,"
"
77101,代用ウミガメに、「続けろ、おい！一日中ぐずぐずするな！」
58604,「もし私がホワイティングだったら」とアリスは、まだ
98131,"
"
76253,その教訓は…『類は友を呼ぶ』だ。
50583,"
"
76690,とグリフォンが付け加えた。そして二人は黙って座り、可哀想な
97337,「仕方ないの」アリスはとてもおとなしく言った。「大きくなってるの」
30558,"
"
65886,そして小さな金の鍵を取り、庭に通じる
93439,「何を食べて生きていたの？」とアリスは、いつも食べ物と
45905,"
"
47130,なぞなぞを出し始めたのね。――それは解けると思うわ」と彼女は声に出して付け加えました。
44164,"
"
97956,口調。「ここじゃ誰も彼女を好きじゃないみたい。でも、彼女が一番の
45561,「ますます変てこ！」アリスは叫びました（彼女はとても驚いて、
98539,"
"
24737,"
"
85065,"
"
87824,"角：次に10人の廷臣たち。彼らは全身を"""
90475,"「フューリーは言った"""
50416,釘に掛けられていた。彼女は棚の一つから瓶を取り出した。
40244,"私が誰だか知ったら、彼はどんなに驚くでしょう！でも、彼を連れて行った方がいいわね"""
87098,ぐずぐずしている暇はないと、彼女は急速に縮んでいたからだ。そこで彼女は
50874,"
"
55698,簒奪と征服に慣れていた。エドウィンとモルカー、
39567,ハリネズミを、そして体を二つ折りにした兵士たちがいつも起き上がって
25428,"
"
72920,ジャックは、片足で、とても慎重にそうした。
11151,「ルールがあって、『お酢は人をすっぱくさせるし――カモミールは人を
80151,"
"
74714,「ぼうやには乱暴に、
83312,小枝と枯れ葉の山の上に落ちて、これで落下はおしまい。
67835,どっちが表でどっちが裏か見分けようとしても、まったく完全に
76712,「かみつくかもしれないし」とアリスは用心ぶかく答えました。ぜんぜんそれを
85904,"
"
67667,"        trial: For
"
55437,なぜって、何度も何度もやるんですから」
51031,"and a scroll of parchment in the other. In the very middle of the court
"
75755,"
"
57316,あまりにあわててて、あなたに話せないんです――わかってるのは、何かがこっちにやってきて
41468,"fish)--and rapped loudly at the door with his knuckles. It was opened
"
89971,"
"
51527,次に何が起こるかとても不思議に思いながら。
41876,"
"
10205,"
"
40758,"
"
23494,「それを読め」と王さまは言いました。
71713,ナイフで指をとても深く切ると、たいてい血が出ること、そして彼女は一度も
54785,第3章 コーカス・レースと長いお話
95505,"
"
88980,その変化から利益を得た。そしてアリスは
94232,アリスはこれは否定できないと感じ、別の質問をしてみました。
53509,彼女は話した。
81402,笑う勇気もありませんでした。そして、何も思いつかなかったので
43096,"
"
21161,遠くなっていくので）。「ああ、かわいそうな私の足、一体
96752,「最初はそうじゃないかもね」と帽子屋は言いました。「でも、それを
37076,"
"
64194,きらきら――」
97404,"and we’ve no time to wash the things between whiles.’
"
68179,涙ながらに、「本当に頭を下げてくれたらいいのに！ とっても疲れたわ
93610,"‘What a curious feeling!’ said Alice; ‘I must be shutting up like a
"
58700,"
"
59290,"
"
57252,"close by her.
"
38585,"
"
43698,とアリスは思いました。「一日か二日で殺しちゃうにちがいないわ。それなら
93397,"
"
77024,"
"
64462,しかし、ようやくそれが終わり、彼らは再び輪になって座り、
23346,"
"
93947,「あなたが何を言っているのか、さっぱりわかりません」とアリスは言いました。
47888,"      All on a summer day:
"
99038,"
"
40538,「あら、ばかなアリス！」と彼女は自分に答えました。「どうやって勉強
29453,大急ぎで。
39498,"
"
93900,次に何をするつもりかしら！ もし分別があったら、
95607,あなた自身を。
63797,しかし、声はかすれて奇妙に聞こえ、言葉は以前のようには出てきませんでした。
35925,自分と同じ年頃の知っている子供たちみんなについて考え、
47215,"
"
67734,「ああ、お願いだから気をつけて！」アリスは飛び跳ねながら叫びました。
90972,"その瞬間、彼女は正しい英語の話し方をすっかり忘れてしまった）。「今、私は"""
40405,"washing her face--and she is such a nice soft thing to nurse--and she’s
"
75262,"
"
54689,「ああ！それで合点がいった」と帽子屋は言いました。「あいつは殴られるのは我慢しないからな」
24289,きらきら――」
21887,両腕をそれに回せるだけ回して、ひとかけら
14758,半分は独り言、半分はアリスに。
50530,"close by her.
"
53308,でも――なんだか不思議よね、こういう生活って！ いったい何が
58449,大司教は見つけたか？
13374,"
"
92654,もちろん――『わたしは彼女に一つあげ、彼らは彼に二つあげた』――そうか、きっとそれが彼が
23514,口をひもで結びました。この中に彼らはモルモットを滑り込ませ、
65861,「相変わらずびしょ濡れだわ」アリスは憂鬱な声で言いました。「どうも
26661,皿かやかんが粉々に割れたような、大きな衝突音がしました。
77613,"
"
21678,「ああ、お願いだから気をつけて！」アリスは飛び跳ねながら叫びました。
84523,しかし、ようやくそれが終わり、彼らは再び輪になって座り、
25462,"
"
68481,そんなにしょっちゅう変わるのは好きじゃないんですよ」
80423,最後に、小さくか細い、キーキーという声が聞こえました。（「あれはビルだわ」と
69766,"
"
14710,"
"
97420,"
"
88835,宵のスープ、美しいスープ！
31031,尻尾の先から始まり、にやにや笑いで終わるのですが、そのにやにや笑いは
35927,ハトが終わるまで、それ以上何も言わずに。
91424,"
"
41020,近づくと、アリスには彼が胸も張り裂けんばかりにため息をついているのが聞こえました。彼女は
43856,"
"
34491,"
"
40283,"
"
99858,最初の問題はもちろん、どうやってまた乾くかということでした。彼らは
94877,"
"
29517,「そうだね、やめておいたほうがいいと思うよ」とグリフォンは言いました。そしてアリスは
92295,「ルールがあって、『お酢は人をすっぱくさせるし――カモミールは人を
29204,ネズミを
87540,"that cats COULD grin.’
"
14302,"questions of eating and drinking.
"
71694,"
"
32763,とぐろを巻いて気絶。
67347,「何を見つけたんだ？」とアヒルは言った。
97115,三月ウサギの家でした。それは正しい家にちがいないと彼女は思いました。なぜなら
12103,* * * * * *
21800,"
"
10808,朝で、ちょうど授業を始める時間です。あなたはただ一言ささやけば
75558,ハートのジャックが、タルトを盗んだ、
62693,"
"
82205,廷臣たち、あるいは自分の子供たちのうちの三人。
41673,"same when I got up this morning? I almost think I can remember feeling a
"
83245,"doing?’ Alice whispered to the Gryphon. ‘They can’t have anything to put
"
14455,"your cat grins like that?’
"
20399,私自身のものだ。私は帽子屋だ。
26858,ときどき少しすすり泣きながらも、「私たちは海の学校に通っていました」
54009,"
"
41657,「恥ずかしいと思いなさいよ」とアリスは言いました。「あなたみたいに大きな女の子が
92014,"
"
65384,"
"
46600,"
"
84322,少しは蹴れると思う！
10218,きちんとした小さな家に出くわしました。そのドアにはピカピカの真鍮の
95296,近くにあった植木鉢。三人の兵士はしばらくうろつき回った。
28237,「さあ、最初の型をやってみよう！」と代用ウミガメがグリフォンに言いました。
77252,その様子がまったく好きではありませんでした。「でも、たぶんただすすり泣いていただけかも」
84216,彼女はその上に小さなびんを見つけました。（「これは確かにさっきは
63944,急いで身を引かせました。大きなハトが彼女の顔に飛び込んできて、
73101,"‘One side of WHAT? The other side of WHAT?’ thought Alice to herself.
"
76352,それを見て、「絵も会話もない本なんて、いったい何の役に立つのだろう」とアリスは思いました。
83158,生涯で、どこへ行こうとも、
17010,陪審員のある者は「重要」と書き留め、ある者は「重要でない」と書きました。
16403,"
"
90637,庭の反対側で、アリスはそれがどうしようもなく
27051,"‘Can’t remember WHAT things?’ said the Caterpillar.
"
44441,「陛下、この証人を反対尋問しなければなりません。」
46038,小さな顎。
46399,その原因が持っている扇だと気づき、彼女はそれを
92615,"
"
37438,"
"
75066,女王の主張は、もしすぐさま何とかしなければ
62900,その見込みはなさそうだったので、彼女は周りのものすべてを
55773,"
"
19428,それは疑いなく素晴らしい計画に聞こえ、とてもきちんと、そしてシンプルに
86980,"
"
31294,"
"
21417,猫はアリスを見るとにやりと笑っただけでした。人懐っこそうに見えたので、彼女は
38434,「まあまあ、お嬢さん！」と公爵夫人は言いました。「どんなことにも教訓はあるものよ、ただ
90436,"
"
20781,"
"
64525,順番を間違えたために処刑され、彼女はその様子が
43058,"fish)--and rapped loudly at the door with his knuckles. It was opened
"
23207,「そんなことできるはずないわ」アリスはそっと言いました。「だって
61958,王さまは青ざめて、急いで手帳を閉じました。「評決を
77749,"
"
85846,そんなものを見たことがない。
88437,"
"
69867,不快なほどとがったあご。しかし、失礼なことはしたくなかったので、彼女は
59769,"ジャックは悲しそうに首を振った。「私にそんな風に見えますか？」と彼は言った。（実際、彼は"""
40167,"
"
63295,大急ぎで。
92414,「ますます変てこ！」アリスは叫びました（彼女はとても驚いて、
72725,"oneself speak--and they don’t seem to have any rules in particular;
"
81873,代用ウミガメは深くため息をつき、時々むせび泣きで
12955,「あそこで会えるよ」と猫は言って、姿を消しました。
98664,ひっくり返され、彼らの石板と鉛筆が見つけられて返され
69778,アリスにとって、まるで昔から知っているかのように、彼らと親しげに話している自分に気づくのは
95142,やがてウサギがドアのところに来て、開けようとしました。しかし、
99573,"There was certainly too much of it in the air. Even the Duchess
"
56723,"
"
31684,"
"
73031,"
"
25995,"
"
22329,女王の主張は、もしすぐさま何とかしなければ
45941,「首をはねよ！」と彼女は、振り返りもせずに言いました。
91716,"
"
61844,ときどき少しすすり泣きながらも、「私たちは海の学校に通っていました」
96286,ネズミに…ネズミに…ネズミに…おお、ネズミよ！」）ネズミは彼女をいくぶん
78171,テーブルは大きかったのですが、三人は片隅に
52476,"CHAPTER VI. Pig and Pepper
"
39572,「さあ、行こう！」とグリフォンが叫び、アリスの手を取って急いで
36260,長くて低いホールにいることに気づきました。そこは、吊り下げられたランプの列で照らされていました。
16785,自身の子供時代と、幸せな夏の日々を思い出しながら。
96717,ちょうどいい大きさに近くなってからとても時間が経っていたので、
55192,"
"
77801,「ありがとう」とアリスは言いました。「とても面白いわ。こんなにたくさんのことを
70445,「名前を書き留めているんだ」とグリフォンはささやき返しました。「
97741,あの池、ガラスのテーブルと小さなドアのある大きなホール、
81819,"
"
28411,"
"
46490,「二列だ！」と代用ウミガメは叫びました。「アザラシ、カメ、サケ、その他いろいろ。
51068,女王には、大小すべての問題を解決する方法が一つしかありませんでした。
28553,"
"
98394,"
"
10489,"
"
43349,その中にアリスは白ウサギを認めた。それは急いだ
15690,裁判が終わる前に忘れてしまうことを恐れて。
21384,皆がアリスを見た。
52331,翼で彼女を激しく叩いていた。
55839,また話し始めました。「ダイナは今夜、私がいなくてとても寂しがるでしょうね！」
73399,"
"
10377,何かについて考えているのね、それで話すのを忘れるのよ。私には
24960,すると二人は深くおじぎをし、彼らの巻き毛が絡み合いました。
53089,彼女はこれについて少し不安を感じました。「だって、結局はね」と
34256,"more if you’d rather not.’
"
16655,"
"
17210,「このお嬢さんがね」とグリフォンは言いました。「あんたの身の上話を
68739,「女王はどうだい？」と猫は小声で言った。
53044,"角：次に10人の廷臣たち。彼らは全身を"""
82518,"Then came a little pattering of feet on the stairs. Alice knew it was
"
36868,"
"
25868,キノコから下りて、草の中へと這っていきました。去り際にただ一言、
44609,"
"
19048,"and no one else seemed inclined to say anything.
"
46526,"leaves that had fluttered down from the trees upon her face.
"
88110,「君は時間に話しかけたことさえないだろう！」
33638,部屋を出ようとしたとき、ふと小さな
95676,"March Hare and the Hatter were having tea at it: a Dormouse was sitting
"
15987,"
"
59987,"
"
37332,「すみません、教えていただけますか」アリスは少しおずおずと言いました。
87647,「首をはねろ！」と女王は声を張り上げて叫んだ。誰も
15885,"
"
25796,こう言いながら彼女は自分の手を見下ろし、驚きました。
15592,「だめだめ！」と女王は言いました。「判決が先――評決は後だ」
72526,と自分に言い聞かせました、「あの大きなかつらのせいで」
91117,「ウィリアム父さん、あなたはお年寄り」と若者は言った、
17750,すぐに出発し、すっかり疲れて息が切れるまで走り、
39247,自分が変わったと思いますか？」
90090,女王とのいさかい、しかし彼女はそれがいつ起こってもおかしくないことを知っていました、
74261,彼女に。彼女は小さな悲鳴を上げました、半分は恐怖、半分は怒りで、そして
27201,"
"
34544,アリスが現れた途端、三人に決着をつけてくれと頼まれました。
39752,代用ウミガメの方を向いて、「他に何を習ったの？」と言いました。
96951,物事は「大同小異」だ…そんなものを見たことがあるかい？
19262,井戸の側面を見て、それが食器棚で
60095,"perhaps as this is May it won’t be raving mad--at least not so mad as
"
58028,「起きなさい！」と女王は甲高い大声で言いました、そして三人の
49114,"same as they used to do:--
"
98387,涙。
53516,今では十分に見えていて、それ以上は現れませんでした。
17882,"
"
24953,ちょうど石板にこれを書き始めたとき、白ウサギが
62261,「陛下」とジャックは言いました、「私はそれを書いていませんし、彼らは
39865,"
"
29878,「一つだって！」とヤマネは憤慨して言いました。しかし、彼は続けることに同意しました。
14049,ネズミに話しかける方法：彼女は以前にそんなことをしたことはありませんでしたが、
62271,笑い声。「ああ、静かに！」とウサギはおびえた声でささやきました。
14464,「いや、違うんだ」と白ウサギは言いました。「そしてそれが一番奇妙なことなんだ
69536,「僕もだ」と三月ウサギは言いました。
91531,（彼女はポケットにそのかけらをしまっていた）彼女の身長が約1フィートになるまで。
39467,だからお嬢さん、女王様が来る前に、我々は最善を尽くしているんです、それで――」この時
42448,"   Waiting in a hot tureen!
"
81930,"blow underneath her chin: it had struck her foot!
"
63401,「ええと、そう聞かれると」アリスはとても混乱して言いました、「よく分かりません」
12479,"‘Well! WHAT are you?’ said the Pigeon. ‘I can see you’re trying to
"
54981,"      And took them quite away!’
"
68500,ヒナギクの首飾りを作るのは、わざわざ立ち上がって
64582,"tea-time. Dinah my dear! I wish you were down here with me! There are no
"
84296,と、声に出して繰り返しました。
82945,"
"
87994,彼ら自身を。」
80666,"
"
69980,"
"
19508,美しい、美しいスープ！」
56136,"
"
16122,"‘What a curious feeling!’ said Alice; ‘I must be shutting up like a
"
60972,"
"
32761,"first thought was that it might belong to one of the doors of the hall;
"
71836,インコは、ついに不機嫌になり、「私の方があなたより年上です」としか言わなくなりました。
73918,「行列なんて」と彼女は思いました、「もしみんなが顔を伏せて
12547,"
"
37041,全体像に戸惑い、話題を変えたいと切望しました。
74257,アリスは何も言わなかった。彼女は人生でこれほど反論されたことはなかった。
54645,"friend.
"
40894,分かりません」と彼女はできるだけ丁寧に言いました。
54549,"
"
88599,それらは以前は私のものだったのに。
95105,正直者らしく名前を。」
93495,"
"
25613,ゲームに戻ると、女王は少しの遅れが
73006,"loud.
"
55797,シロギスのこと！
51772,あなたの目が相変わらずしっかりしていたこと。
64176,「W・RABBIT」と刻まれたプレート。彼女は
73375,キュウリのフレームか、何かそんなものでした。
74176,それから――いつも勉強しなきゃいけないなんて！ああ、そんなの嫌だわ！」
83464,"
"
76557,パイがすべて終わったとき、フクロウは褒美として、
26492,彼らのものが味わえず、小さい鳥たちはむせて背中をたたかれなければなりませんでした。
93203,顔は真っ青で（アリスは情熱のせいだと思った）、低い声で言いました。
88960,その瞬間、家のドアが開き、大きな皿が
28980,"
"
17027,「さあ、パット、窓にあるあれは何だい？」
26645,"
"
37884,好きなだけ一時半に。
20811,瞬間よ、言っておくけど！」しかし、彼女はそれでも涙を何ガロンも流し続けました。
78601,"
"
90922,皆がアリスを見た。
42342,グリフォン。
70553,"      really this
"
76239,"
"
76925,「私が言おうとしていたのは」とドードーは気分を害した口調で言いました、「
75694,この事件に関わって、
83695,"
"
21075,それが話すとき、まっすぐに体を起こした（それはちょうど3インチの高さだった）。
59867,"
"
93158,ナイフで指をとても深く切ると、たいてい血が出ること、そして彼女は一度も
74543,"
"
65376,割り込みました：「重要でない、と陛下は仰りたいのですね、もちろん」と彼は
94667,「それは本の中で一番古い規則だ」と王さまは言いました。
61095,"
"
60708,窓の外に、そして片足を煙突に入れ、独り言を言いました、「これで
14216,"
"
31360,"wise fish would go anywhere without a porpoise.’
"
79081,"
"
88730,"           you
"
29966,"
"
56235,深い森の中で安全に。
41051,割り込みました：「重要でない、と陛下は仰りたいのですね、もちろん」と彼は
35702,"アリスが言ったことすべて。「この近くに大きなマスタード鉱山があるんだ。そして"""
72661,「チェシャ猫さん」と彼女は、それが気に入るかどうか
74131,「ふむ、今まで聞いたことがないな」と代用ウミガメは言いました。「しかし、それは
47724,彼らの素朴な悲しみすべてに共感し、彼らの素朴な喜びすべてに喜びを見出すでしょう、
35643,ヤマネと腕を組んで法廷に。「3月14日だったと思う
66697,"
"
50965,か二分で、それを抱えているのがやっとでした。
52570,"
"
64401,彼らの素朴な悲しみすべてに共感し、彼らの素朴な喜びすべてに喜びを見出すでしょう、
72820,遅かれ早かれ、あなたと意見が合わなくなるのはほぼ確実です。
63393,できるだけ、首が枝に絡まって、
62860,小さな悲鳴を上げて、続けました。「――Mで始まるもの、例えば
36711,何かを失くしたかのように、心配そうに周りを見ながら進んでいきました。そして彼女は
55335,なのにあなたはガチョウを骨もくちばしも残さず平らげた――
45308,彼らに聞かれるのを恐れて森へ。そして次に彼女が覗き見たとき
37050,腕を組み、再び口から水パイプを外し、「それで、君は
86146,「何を食べて生きていたの？」とアリスは、いつも食べ物と
29066,誰かを殺してしまう恐れがあったので、なんとか食器棚の一つに入れました。
34620,今朝起きたとき自分が誰だったか、でもきっと
94111,彼を深く哀れみました。「彼の悲しみは何なの？」と彼女はグリフォンに尋ね、
31117,"
"
68607,数分間、法廷全体がヤマネを
34498,赤いバラの木で、間違えて白いものを植えてしまったんです。そしてもし女王様が
59193,そんなことは急いでやらないわ。「いや、まず見てから」と彼女は言いました、「そして
50835,「そう思いましたよ」とネズミは言いました。「――続けます。『エドウィンとモーカル、
60441,白ウサギを見ました。最初は少し緊張しましたが、
59746,今！なんてややこしい変化なんだろう！私は自分が何をするのか、決して確信できない。
67393,話せる可能性が高いわ。とにかく、試してみるのに害はない」それで彼女は
52215,"
"
39812,そうして彼女は再び子供をあやし始め、一種の子守唄を
53265,セブンは筆を投げ捨て、「さて、こんな不公平なことはない」とちょうど言い始めたところでした。
61437,重いため息。
66637,"CHAPTER V. Advice from a Caterpillar
"
41529,"my life!’
"
67397,暑い日だったのでとても眠くてぼんやりしていました）、ヒナギクの首飾りを作る
93580,"set to work at once to eat some of the other bit. Her chin was pressed
"
89704,ナイフで指をとても深く切ると、たいてい血が出ること、そして彼女は一度も
54917,"
"
13954,一分ごとに変わるなんて！でも、元の正しい
51229,"
"
53792,"a rabbit! I suppose Dinah’ll be sending me on messages next!’ And she
"
92195,"they pinched it on both sides at once.
"
20240,"severity; ‘it’s very rude.’
"
39688,「黙りなさい！」と女王は顔を紫色にして言いました。
37319,彼女の手を取り、アリスは法廷に入る前にそれが誰だか
38229,"    What made you so awfully clever?’
"
93829,"
"
46178,ネズミみたいにね。でも、猫はコウモリを食べるのかしら？」ここでアリスは
78615,"      And took them quite away!’
"
86619,"
"
50993,「ヤマネがまた寝てる」と帽子屋は言い、少し
34592,「女王はどうだい？」と猫は小声で言った。
31153,もう一度手を出して、空中でまたひったくりました。今回は
47013,彼が望むときにコショウを！
34703,とても小さい！それに、あの子はあの子で、私は私で――ああ、なんてややこしい
66380,"
"
93868,糖蜜の井戸から糖蜜を汲み出せると思うのかい――え、おばかさん？」
36647,「まあ、どっちにしても行かないわ」とアリスは言いました。「それに、それは
73803,運送屋に頼めばいいわ」と彼女は思いました。「そして、自分の足に
40318,「それならどっちの道を行ってもかまわないさ」と猫は言いました。
62046,今！なんてややこしい変化なんだろう！私は自分が何をするのか、決して確信できない。
76317,"
"
27155,彼はあなたに彼らを解放してくれるよう頼んでいます、
64696,"
"
90989,同じような絵？
22196,「ええ、本当にとても」とアリスは言いました。
28124,"
"
29899,"of everything I’ve said as yet.’
"
75102,"the number of changes she had gone through that day.
"
44779,少しは蹴れると思う！
27572,"
"
84705,"before she made her next remark. ‘Then the eleventh day must have been a
"
26503,"
"
76092,"
"
80974,"
"
79525,"
"
86511,他の誰にも秘密の、
24703,窓！
73198,"
"
53130,"
"
93730,形は問題ではない」と言いました）、そしてパーティーの全員が
69685,"it lasted.)
"
43893,"saying to herself ‘Suppose it should be raving mad after all! I almost
"
39327,"she fell past it.
"
78218,「最初はそうじゃないかもね」と帽子屋は言いました。「でも、それを
32885,熱心に、半分はネズミが心変わりして戻ってきてくれることを期待して
29042,そのあとを追い、幸運にもそれが大きな
43656,同じような絵？
87573,それ…ただ三月ウサギが言った…
11314,"Knave.
"
36469,* * * * * *
72230,少しは蹴れると思う！
81426,それからウサギの声が――「捕まえろ、生け垣のそばのやつ！」それから
33156,"
"
35846,「その通りです」とアリスは言いました。
93919,しかしカタツムリは「遠すぎる、遠すぎる！」と答え、横目でちらりと見た――
49536,"
"
45671,小枝と枯れ葉の山の上に落ちて、これで落下はおしまい。
29739,まだ降りてきてない、裁判が始まる前に」
99866,「残念ながらそうです、旦那様」とアリスは言いました。「以前のように物事を
11761,「ヒラメとウナギだよ、もちろん」グリフォンはややいらだたしげに答えました：
30680,"角：次に10人の廷臣たち。彼らは全身を"""
56418,「教えていただけますか」アリスは少しおずおずと言いました、「どうして
86500,前足で拍子をとり、代用ウミガメはこれをとてもゆっくりと
31094,そしてアリスは女王を見ようと、熱心に周りを見回しました。
53656,彼女はこの突然の変化にかなり怯えましたが、感じました
98110,一体どうやってそれをやったのですか？
30199,"
"
34036,中で起こっていました――絶え間ない遠吠えとくしゃみ、そして時々
45880,"
"
61326,窓のすぐ下でウサギの声が聞こえたので、彼女は突然
76612,"
"
41660,子犬に差し出した。すると子犬は空中に飛び上がった。
78918,チョッキのポケットから取り出し、それを見て、そして急いで行きました、
65685,次に何が起こるかとても不思議に思いながら。
64776,"suppose it doesn’t mind.’
"
18007,他の誰にも秘密の、
89587,"
"
24406,次の瞬間には驚きに変わりました、彼女の肩が
38234,くしゃみをしなかったのは、コックと、炉辺に座っていた大きな猫だけでした。
50806,角を曲がりましたが、ウサギはもう見えませんでした。彼女は
28679,"next to her. ‘I can hardly breathe.’
"
93387,「似たようなことを聞いたことがあります」とアリスは言いました。
54531,"
"
87599,"
"
15121,女王は飛び上がって叫びました、「あいつは時間を殺している！首をはねよ！」
79847,"
"
65209,"‘Nothing WHATEVER?’ persisted the King.
"
73796,彼ら自身を。」
97460,なぞなぞを出し始めたのね。――それは解けると思うわ」と彼女は声に出して付け加えました。
80861,"
"
80668,陪審員になるんだ、
32772,と答えたので、グリフォンはやや気分を害した口調で言いました、
45441,"
"
58902,右側のかけらで効果を試す。次の瞬間、彼女は激しい
27407,* * * * * *
84499,「次の節に進め」グリフォンはいらだたしげに繰り返しました。「それは
69456,「それじゃあ」と猫は続けました、「犬は怒るとうなるだろ、
35611,涙を流し、周りには4インチほどの大きな水たまりができました。
22759,もし中にいたら、ノックすれば私が出してあげられるのにね」
56423,ヒナギクの首飾りを作るのは、わざわざ立ち上がって
49927,さまよっていた木々の下で、鋭いシューという音に
77712,誰も聞いていなくても、それを繰り返すのは良い練習でした）
87457,陪審員たちがショックから少し立ち直るとすぐに
19245,"「聞いていない！」とネズミはアリスに厳しく言った。「何を"""
15149,"
"
15027,それで彼女は目を閉じたまま座り続け、半分は自分が
78181,"
"
70933,「前に」とアリスは言いました）、そして瓶の首には紙の
72057,"on. ‘Or would you like the Mock Turtle to sing you a song?’
"
38340,"tone; ‘at least there’s no room to grow up any more HERE.’
"
12354,"
"
20628,そしてそれを耳に当てた。
30274,「それがあなたのやり方なの？」とアリスは尋ねた。
62708,混乱が生じました、大きな鳥たちが自分たちのものが
82468,"
"
39119,キノコから下りて、草の中へと這っていきました。去り際にただ一言、
77423,"
"
50092,"same when I got up this morning? I almost think I can remember feeling a
"
76506,"どう手をつけていいかわからなかった。そして、彼女が不安そうに"""
16568,「ないよ」と三月ウサギは言いました。
57138,"then she walked down the little passage: and THEN--she found herself at
"
59309,"
"
53463,「これ以上低くはなれないよ」と帽子屋は言いました。「今、床にいるんだから」
52307,"
"
47112,「毒」と書かれた瓶からたくさん飲むと、
86055,テーブルの一端にある大きな肘掛け椅子に腰を下ろした。
46602,すぐにそれを持ち去る機会を見つけた。彼女はあまりに素早くそれをやったので
82184,"   My notion was that you had been
"
53954,ここでヤマネは身震いし、眠りながら「きらきら」と歌い始めました、
42747,今日は何もかもが奇妙だわ！昨日はいつも通りだったのに。
99840,"
"
39818,"birds hurried off at once: one old Magpie began wrapping itself up very
"
23889,そうして彼女は再び子供をあやし始め、一種の子守唄を
66789,「仕方なかったんだ」とファイブは不機嫌な口調で言いました。「セブンが僕の
77426,"in the common way.
"
92296,それで彼らは代用ウミガメのところへ行きました。代用ウミガメは大きな目で彼らを見ていました。
