id,person_id,original,japanese
2209,42765,whether you’re a little girl or a serpent?’,あなたが少女かヘビか？
2210,53032,,
2211,96540,"she thought, and looked into its eyes again, to see if there were any","と彼女は思い、涙が出ていないか確かめるため、もう一度その目を見つめた。"
2212,47210,"repeated, aloud.",と、声に出して繰り返した。
2213,41156,perhaps after all it might tell her something worth hearing. For some,結局、何か聞く価値のあることを教えてくれるかもしれない。しばらくの間
2214,62387,pleased to have got into a conversation.,会話に入れたことを喜んだ。
2215,47718,"‘Then the words don’t FIT you,’ said the King, looking round the court","「では、その言葉はお前に合わんな」と王は法廷を見回して言った。"
2216,28595,"anything but sit with its mouth open, gazing up into the roof of the","口を開けて、"
2217,33034,"trouble, you know, as we needn’t try to find any. And yet I don’t know,’","面倒なことはないわね、探す必要もないから。でも、わからないわ」"
2218,70672,"other side of the garden, where Alice could see it trying in a helpless","庭の向こう側で、アリスはそれが無力な"
2219,14468,"‘That is not said right,’ said the Caterpillar.","「それは正しく言われていない」と芋虫は言った。"
2220,64469,,
2221,17464,"hands were clasped upon her knee, and the bright eager eyes were looking","手は膝の上で組まれ、輝く熱心な目は"
2222,23136,"‘Stand up and repeat “‘TIS THE VOICE OF THE SLUGGARD,”’ said the","「立ち上がって『怠け者の声』を暗唱しなさい」と"
2223,71906,"you liked with the clock. For instance, suppose it were nine o’clock in","時計で好きなようにできたんだ。例えば、朝の九時だったとしよう。"
2224,86843,"‘Perhaps it doesn’t understand English,’ thought Alice; ‘I daresay it’s","「たぶん、英語がわからないのかもしれないわ」とアリスは思った。「たぶん"
2225,30622,‘What for?’ said the one who had spoken first.,「何のために？」と最初に話した者が言った。
2226,20953,"and not to her, so she took courage, and went on again:--","そして彼女にではなく、そこで彼女は勇気を出し、再び続けた。"
2227,17708,"‘Hm! No accounting for tastes! Sing her “Turtle Soup,” will you, old","「ふん！好みは説明できないな！彼女に『カメのスープ』を歌ってやれ、"
2228,30548,‘What size do you want to be?’ it asked.,「どのくらいの大きさになりたい？」とそれは尋ねた。
2229,81126,"‘It’s all about as curious as it can be,’ said the Gryphon.","「それは、できる限り奇妙なことばかりだ」とグリフォンは言った。"
2230,67910,"Once more she found herself in the long hall, and close to the little","再び彼女は長いホールにいて、小さな"
2231,86700,said to herself; ‘his eyes are so VERY nearly at the top of his head.,と独り言を言った。「彼の目は頭のてっぺんにとても近いわ。"
2232,93379,Soon her eye fell on a little glass box that was lying under the table:,すぐに彼女の目はテーブルの下にある小さなガラスの箱に留まった。
2233,61925,"like a mouse, you know. But do cats eat bats, I wonder?’ And here Alice","ネズミのようにね。でも、猫はコウモリを食べるのかしら？」ここでアリスは"
2234,93869,"a great crash, as if a dish or kettle had been broken to pieces.",皿かやかんが粉々に割れたような、大きな衝突音。
2235,30237,"way, ‘Prizes! Prizes!’","道、「賞品だ！賞品だ！」"
2236,22871,The Hatter opened his eyes very wide on hearing this; but all he SAID,,帽子屋はこれを聞いて目を大きく見開いたが、彼が言ったのは
2237,68531,,
2238,74694,"hastily, for the White Rabbit cried out, ‘Silence in the court!’ and the","急いで、白ウサギが「法廷では静粛に！」と叫び、"
2239,42474,"sneezed occasionally; and as for the baby, it was sneezing and howling","時々くしゃみをし、赤ん坊に至っては、くしゃみと遠吠えを"
2240,55985,"The Queen had only one way of settling all difficulties, great or small.","女王には、大小を問わずあらゆる困難を解決する方法が一つしかなかった。"
2241,84266,,
2242,22725,,
2243,63634,"As she said this she looked down at her hands, and was surprised to see","こう言いながら彼女は自分の手を見下ろし、"
2244,95028,,
2245,23067,,
2246,82983,"‘I don’t like the look of it at all,’ said the King: ‘however, it may","「全く気に入らないな」と王は言った。「しかし、"
2247,48093,,
2248,23332,"but her voice sounded hoarse and strange, and the words did not come the","しかし、彼女の声はしわがれて奇妙に聞こえ、言葉は"
2249,24347,* * * * * *,* * * * * *
2250,38595,"So she was considering in her own mind (as well as she could, for the","そこで彼女は心の中で考えていた（できる限り、"
2251,60290,"repeated, aloud.",と、声に出して繰り返した。
2252,35639,had kept a piece of it in her pocket) till she was about a foot high:,（彼女はポケットにそのかけらをしまっていた）彼女の身長が約1フィートになるまで。
2253,32658,,
2254,42951,"shall only look up and say “Who am I then? Tell me that first, and then,","ただ見上げて「私は誰なの？まずそれを教えて、それから"
2255,81780,"it trot away quietly into the wood. ‘If it had grown up,’ she said","それが静かに森の中へ小走りで去っていく。「もし大きくなっていたら」と彼女は言った。"
2256,28996,"‘Idiot!’ said the Queen, tossing her head impatiently; and, turning to","「ばか！」と女王は焦れたように頭を振り、"
2257,17215,"cat in the world! Oh, my dear Dinah! I wonder if I shall ever see you","世界一の猫よ！ああ、愛しいダイナ！あなたにまた会えるかしら"
2258,80911,"‘Well, if I must, I must,’ the King said, with a melancholy air, and,","「まあ、やらねばならぬなら、やらねばならぬ」と王は物悲しげに言った。そして"
2259,44740,"[‘I only wish it was,’ the March Hare said to itself in a whisper.)",「（そうなればいいのに）と三月ウサギは心の中でささやいた。」"
2260,23417,And welcome little fishes in,,そして小さな魚たちを歓迎する。
2261,90096,,
2262,86840,"behind it, it occurred to her that she might as well look and see what","その背後で、彼女はそれを見て何が"
2263,65617,CHAPTER II. The Pool of Tears,第2章 涙の池
2264,42180,,
2265,88681,could hear the rattle of the teacups as the March Hare and his friends,三月ウサギとその友人たちが"
2266,42609,,
2267,36967,,
2268,85171,,
2269,27055,"‘Oh, you’re sure to do that,’ said the Cat, ‘if you only walk long","「ああ、それはきっとそうなるさ」と猫は言った。「長く歩きさえすればね"
2270,71843,,
2271,47055,It’s enough to drive one crazy!’,気が狂いそうだ！
2272,68702,"just beginning to write this down on their slates, when the White Rabbit","ちょうどこれを石板に書き留め始めたとき、白ウサギが"
2273,18181,These were the verses the White Rabbit read:--,これらが白ウサギが読んだ詩だった。
2274,40881,‘What for?’ said the one who had spoken first.,「何のために？」と最初に話した者が言った。
2275,52704,Everybody looked at Alice.,皆がアリスを見た。
2276,45247,,
2277,45829,"‘I think I should understand that better,’ Alice said very politely, ‘if","「もし…なら、もっとよく理解できると思います」とアリスはとても丁寧に言った。"
2278,57591,‘How dreadfully savage!’ exclaimed Alice.,「なんてひどく野蛮なの！」とアリスは叫んだ。
2279,74790,,
2280,39740,"you’re changed, do you?’",変わったと思う？」
2281,98128,And yet you incessantly stand on your head--,それなのに、あなたは絶えず逆立ちしている。
2282,73253,fear they should forget them before the end of the trial.’,裁判が終わる前に忘れてしまうことを恐れて。
2283,43203,holiday?’,休日？
2284,43628,only took the regular course.’,ただ普通のコースを取っただけだ。
2285,57763,,
2286,83949,"Duchess was VERY ugly; and secondly, because she was exactly the","公爵夫人は非常に醜かった。そして第二に、彼女はちょうど"
2287,96247,"if I like being that person, I’ll come up: if not, I’ll stay down here","もし私がその人でいるのが好きなら、私は上がるわ。もしそうでなければ、私はここにいるわ"
2288,57322,had got so much into the way of expecting nothing but out-of-the-way,奇抜なことばかりを期待するようになっていたので
2289,42274,to keep herself from being run over; and the moment she appeared on the,轢かれないようにするため。そして、彼女が現れた瞬間
2290,86304,"‘I keep them to sell,’ the Hatter added as an explanation; ‘I’ve none of","「売るために持っているんだ」と帽子屋は説明として付け加えた。「自分の"
2291,88074,"looking for it, while the rest of the party went back to the game.",それを探している間、一行の残りはゲームに戻った。
2292,71411,"‘Hold your tongue!’ added the Gryphon, before Alice could speak again.",「黙れ！」とグリフォンは、アリスが再び話す前に付け加えた。
2293,37251,"her: she gave a little scream, half of fright and half of anger, and","彼女は：彼女は恐怖と怒りが半々の小さな悲鳴をあげ、そして"
2294,50950,have got altered.’,変わってしまったに違いない。
2295,75333,,
2296,25911,"Queen, who was reading the list of singers.",歌手のリストを読んでいた女王。
2297,28554,"a tone of great relief. ‘Now at OURS they had at the end of the bill,","大変安堵した口調で。「さて、我々のところでは、請求書の最後に"
2298,63641,was on the top of it.,その上にあった。
2299,99319,"hungry, in which case it would be very likely to eat her up in spite of","お腹が空いていて、その場合は"
2300,53122,"hastily, for the White Rabbit cried out, ‘Silence in the court!’ and the","急いで、白ウサギが「法廷では静粛に！」と叫び、"
2301,64905,Said,,言った
2302,62503,"did you ever eat a bat?’ when suddenly, thump! thump! down she came upon","コウモリを食べたことある？」その時、突然、ドスン！ドスン！彼女は"
2303,56973,"By the time she had caught the flamingo and brought it back, the fight","彼女がフラミンゴを捕まえて連れ戻す頃には、戦いは"
2304,59568,Alice did not quite know what to say to this: so she helped herself,アリスはこれに何と言っていいかよくわからなかった。そこで彼女は自分で
2305,39689,very queer indeed:--,実に奇妙だった：
2306,58504,ever having seen such a thing.,そんなものを見たことがない。
2307,33845,,
2308,43596,"said to herself; ‘the March Hare will be much the most interesting, and","と独り言を言った。「三月ウサギが一番面白いでしょうし、"
2309,56615,"‘Talking of axes,’ said the Duchess, ‘chop off her head!’",「斧の話なら」と公爵夫人は言った。「彼女の首をはねなさい！」
2310,69239,,
2311,99111,The March Hare took the watch and looked at it gloomily: then he dipped,三月ウサギは時計を取り、陰鬱にそれを見た。それから彼は
2312,27805,"ferrets! Where CAN I have dropped them, I wonder?’ Alice guessed in a","フェレットめ！どこで落としたのかしら？」アリスは"
2313,36284,tell what o’clock it is!’,何時か言え！
2314,93627,poker will burn you if you hold it too long; and that if you cut your,火かき棒は長く持ちすぎると火傷するし、もし指を
2315,63219,"fire, and at once set to work throwing everything within her reach at","火をつけ、すぐに手の届くものすべてを"
2316,24675,,
2317,48623,,
2318,63538,I’m quite tired of being such a tiny little thing!’,こんなに小さな存在でいるのにはもう飽きたわ！
2319,43388,"them even when they hit her; and the baby was howling so much already,","彼女に当たっても、それらを。そして赤ん坊はすでにとても大声で泣いていたので"
2320,62367,,
2321,37054,"but at any rate it would not open any of them. However, on the second","しかし、いずれにせよ、それはどれも開かなかった。しかし、二番目の"
2322,54142,"‘And now which is which?’ she said to herself, and nibbled a little of","「それで、どっちがどっち？」と彼女は独り言を言い、少し"
2323,57424,"But the snail replied “Too far, too far!” and gave a look askance--","しかしカタツムリは「遠すぎる、遠すぎる！」と答え、横目で見た。"
2324,34953,,
2325,50559,,
2326,36970,"resting in the shade: however, the moment they saw her, they hurried","日陰で休んでいた。しかし、彼女を見た途端、彼らは急いで"
2327,93399,"court,” and I never understood what it meant till now.’","法廷」そして、今までその意味がわからなかった。」"
2328,53479,"between them, fast asleep, and the other two were using it as a","彼らの間で、ぐっすり眠っていて、他の二人はそれを"
2329,84922,"scratching and scrambling about in the chimney close above her: then,","彼女のすぐ上の煙突で、引っ掻いたりよじ登ったりしていた。それから"
2330,63224,,
2331,16932,one corner of it: ‘No room! No room!’ they cried out when they saw Alice,その一角：「空きがない！空きがない！」と彼らはアリスを見て叫んだ。
2332,57526,,
2333,86502,"you might like to try the thing yourself, some winter day, I will tell","いつか冬の日に、あなた自身で試してみたいと思うかもしれないから、教えてあげましょう。"
2334,64882,"that did not sneeze, were the cook, and a large cat which was sitting on","くしゃみをしなかったのは、コックと、"
2335,11278,Alice felt a little irritated at the Caterpillar’s making such VERY,アリスは芋虫がそんなに
2336,21900,,
2337,24072,"Distraction, Uglification, and Derision.’","気晴らし、醜悪化、そして嘲笑。」"
2338,87484,"hoarse, feeble voice: ‘I heard every word you fellows were saying.’",しわがれた弱々しい声で、「お前たちが言っていたことは一言一句聞こえていたぞ」
2339,32898,"Alice opened the door and found that it led into a small passage, not","アリスがドアを開けると、それは小さな通路に通じていた。"
2340,51786,CHAPTER VII. A Mad Tea-Party,第7章 狂ったお茶会
2341,95618,Said,,言った
2342,83633,"seemed to be no chance of this, so she began looking at everything about","その見込みはないようだったので、彼女は周りのものすべてを見始めた。"
2343,36077,slipped in like herself.,彼女自身のように滑り込んだ。
2344,98443,,
2345,62143,"players, except the King, the Queen, and Alice, were in custody and","王、女王、アリスを除くプレイヤーたちは、拘留され"
2346,46107,"By the time she had caught the flamingo and brought it back, the fight","彼女がフラミンゴを捕まえて連れ戻す頃には、戦いは"
2347,68952,"upset, and their slates and pencils had been found and handed back to","ひっくり返り、彼らの石板と鉛筆は見つけられて"
2348,51872,"‘How the creatures order one about, and make one repeat lessons!’","「生き物たちはなんて命令するのかしら、そして授業を繰り返させるなんて！」"
2349,22381,,
2350,79206,Pennyworth only of beautiful Soup?,美しいスープをたった1ペニー分？
2351,34231,"were nowhere to be found: all she could see, when she looked down, was","どこにも見当たらなかった。下を見ると、彼女に見えたのは"
2352,80697,"‘That’s very important,’ the King said, turning to the jury. They were","「それは非常に重要だ」と王は陪審員の方を向いて言った。彼らは"
2353,81587,"“French, music, AND WASHING--extra.”’",「『フランス語、音楽、そして洗濯…追加料金』」
2354,26572,"VERY much out of the way to hear the Rabbit say to itself, ‘Oh dear!",ウサギが「あらまあ！」と独り言を言うのを聞くのは、とても珍しいことだった。
2355,46326,,
2356,28455,,
2357,63615,,
2358,31793,"noticing her. Then followed the Knave of Hearts, carrying the King’s","彼女に気づいた。次にハートのジャックが、王の"
2359,11723,bore it as well as she could.,彼女はできる限りそれに耐えた。
2360,21324,"‘THAT you won’t’ thought Alice, and, after waiting till she fancied","「それはしないでしょうね」とアリスは思い、彼女が"
2361,18153,"sharp little chin into Alice’s shoulder as she added, ‘and the moral","とがった小さな顎をアリスの肩に押し付けながら彼女は付け加えた。「そして、その教訓は"
2362,71170,"So she sat on, with closed eyes, and half believed herself in","そこで彼女は目を閉じて座り続け、半分は自分が"
2363,79945,Gryphon.,グリフォン。
2364,27885,"presented the thimble, saying ‘We beg your acceptance of this elegant","指ぬきを差し出し、「この優雅な"
2365,81266,themselves.”’,彼ら自身を。」
2366,82341,,
2367,17191,"‘Well, there was Mystery,’ the Mock Turtle replied, counting off","「まあ、ミステリーがあった」と代用ウミガメは、"
2368,62859,"‘I’ve had nothing yet,’ Alice replied in an offended tone, ‘so I can’t","「まだ何もいただいていませんわ」とアリスは気分を害した口調で答えた。「だから"
2369,30532,serpents! There’s no pleasing them!’,ヘビめ！奴らを喜ばせることはできない！
2370,59296,,
2371,93637,"little golden key in the lock, and to her great delight it fitted!",錠に小さな金の鍵を差し込むと、彼女が大変喜んだことに、それはぴったり合った！
2372,80177,and very soon had to kneel down on the floor: in another minute there,そしてすぐに床にひざまずかなければならなかった。もう一分もすると
2373,61566,"At this moment the King, who had been for some time busily writing in","この瞬間、しばらくの間熱心に"
2374,20520,plate with the name ‘W. RABBIT’ engraved upon it. She went in without,「W・RABBIT」と刻まれたプレート。彼女は
2375,48538,,
2376,61540,queer everything is to-day! And yesterday things went on just as usual.,今日は何もかもが奇妙だわ！昨日はいつも通りだったのに。
2377,76227,"themselves flat upon their faces. There was a sound of many footsteps,","うつ伏せになった。たくさんの足音がした。"
2378,50463,Who would not give all else for two,誰が二人のためにすべてを捧げないだろうか
2379,50135,,
2380,83030,,
2381,51257,"inquisitively, and seemed to her to wink with one of its little eyes,","物珍しそうに、そして彼女には、その小さな目の一つでウィンクしているように見えた。"
2382,80745,felt that it ought to be treated with respect.,敬意をもって扱われるべきだと感じた。
2383,80629,,
2384,73608,"like a star-fish,’ thought Alice. The poor little thing was snorting","ヒトデのようだわ」とアリスは思った。その哀れな小さな生き物は、"
2385,76435,Though they were mine before.,それらは以前は私のものだったのに。
2386,54921,a mouse--to a mouse--a mouse--O mouse!’) The Mouse looked at her rather,ネズミに…ネズミに…ネズミに…おお、ネズミよ！」）ネズミは彼女をいくぶん
2387,44978,"in front of them, with her arms folded, frowning like a thunderstorm.",彼らの前に、腕を組み、雷雨のように眉をひそめて立っていた。
2388,90524,"‘You might just as well say,’ added the March Hare, ‘that “I like what I","「それならこう言っても同じことだ」と三月ウサギが付け加えた。「『私が"
2389,91171,"Soup of the evening, beautiful Soup!",夕べのスープ、美しいスープ！
2390,52304,"‘I’ll tell it her,’ said the Mock Turtle in a deep, hollow tone: ‘sit","「私が彼女に話そう」と代用ウミガメは深く、うつろな声で言った。「"
2391,24044,That your eye was as steady as ever;,あなたの目が相変わらずしっかりしていたこと。
2392,67914,behind it was a little door about fifteen inches high: she tried the,その後ろには高さ約15インチの小さなドアがあった。彼女は試した。
2393,56699,"‘There might be some sense in your knocking,’ the Footman went on","「ノックするのにも少しは意味があるかもしれませんがね」と従卒は続けた。"
2394,50621,,
2395,65504,"it out into the open air. ‘IF I don’t take this child away with me,’","それを外の空気にさらした。「もし私がこの子を連れて行かなければ」"
2396,44344,"looked at the sides of the well, and noticed that they were filled with","井戸の側面を見て、それが"
2397,53382,"‘What I was going to say,’ said the Dodo in an offended tone, ‘was, that","「私が言おうとしていたのは」とドードーは気分を害した口調で言った。「"
2398,84910,"drunk half the bottle, she found her head pressing against the ceiling,","瓶の半分を飲むと、彼女は自分の頭が天井に押し付けられているのに気づいた。"
2399,68565,"turned the corner, but the Rabbit was no longer to be seen: she found","角を曲がったが、ウサギはもう見えなかった。彼女は"
2400,62495,"to repeat it, when a cry of ‘The trial’s beginning!’ was heard in the","それを繰り返そうとしたとき、「裁判が始まる！」という叫び声が"
2401,76273,"‘And be quick about it,’ added the Hatter, ‘or you’ll be asleep again","「そして、急いでやれ」と帽子屋は付け加えた。「さもないと、また眠ってしまうぞ"
2402,75276,,
2403,55584,"‘No, no!’ said the Queen. ‘Sentence first--verdict afterwards.’","「いや、いや！」と女王は言った。「判決が先、評決は後だ」"
2404,74677,"The judge, by the way, was the King; and as he wore his crown over the","ちなみに、裁判官は王様だった。そして、彼は王冠を"
2405,78658,both go to,両方とも行く
2406,63180,"neck would bend about easily in any direction, like a serpent. She had","首は、蛇のようにどんな方向にも簡単に曲がった。彼女は"
2407,33174,"set off at once, and ran till she was quite tired and out of breath, and","すぐに走り出し、すっかり疲れて息が切れるまで走り、そして"
2408,50677,have the experiment tried.,実験を試みてもらう。
2409,42879,"‘You couldn’t have wanted it much,’ said Alice; ‘living at the bottom of","「そんなに欲しくはなかったでしょう」とアリスは言った。「"
2410,20760,"‘I’ve had nothing yet,’ Alice replied in an offended tone, ‘so I can’t","「まだ何もいただいていませんわ」とアリスは気分を害した口調で答えた。「だから"
2411,80254,,
2412,42702,"can do no more, whatever happens. What WILL become of me?’","何が起ころうとも、これ以上何もできない。私はどうなるのかしら？」"
2413,75298,,
2414,97349,"court, arm-in-arm with the Dormouse. ‘Fourteenth of March, I think it","法廷に、ヤマネと腕を組んで。「3月14日、確か"
2415,33082,,
2416,12578,Has lasted the rest of my life.’,私の残りの人生を続かせた。」
2417,79379,over!’,終わりだ！
2418,19949,,
2419,11863,"the Rabbit coming to look for her, and she trembled till she shook the","ウサギが彼女を探しに来るのを、そして彼女は家を揺らすほど震えた。"
2420,67386,"‘But, it goes on “THEY ALL RETURNED FROM HIM TO YOU,”’ said Alice.","「でも、『彼らは皆、彼からあなたのところへ戻った』と続くのよ」とアリスは言った。"
2421,90604,"‘We had the best of educations--in fact, we went to school every day--’","「私たちは最高の教育を受けたんだ。実際、毎日学校に通っていたんだよ…」"
2422,48069,"‘But they were IN the well,’ Alice said to the Dormouse, not choosing to","「でも、彼らは井戸の中にいたのよ」とアリスはヤマネに言った。ヤマネの"
2423,67624,,
2424,32036,"but the Dodo had paused as if it thought that SOMEBODY ought to speak,","しかし、ドードーは誰かが話すべきだと考えたかのように立ち止まった。"
2425,93624,,
2426,17681,"Alice had been all the way down one side and up the other, trying every","アリスはずっと一方の側を下り、もう一方を上り、すべての"
2427,34475,"‘Boots and shoes under the sea,’ the Gryphon went on in a deep voice,","「海の底のブーツと靴は」とグリフォンは深い声で続けた。"
2428,62214,,
2429,43745,‘What was that?’ inquired Alice.,「それは何？」とアリスは尋ねた。
2430,91874,,
2431,49318,"Down, down, down. Would the fall NEVER come to an end! ‘I wonder how","下へ、下へ、下へ。落下は決して終わらないのだろうか！「一体"
2432,99965,"said ‘No, never’) ‘--so you can have no idea what a delightful thing a","「いや、一度も」と言った）「——だから、"
2433,16773,,
2434,51508,,
2435,38140,,
2436,21031,,
2437,56128,,
2438,48864,"down on one knee as he spoke, ‘we were trying--’","話しながら片膝をついて、「私たちは…」"
2439,87610,well.,良い。
2440,74184,wood for fear of their hearing her; and when she next peeped out the,彼らに聞かれるのを恐れて森へ。そして次に彼女が覗き見たとき
2441,66081,"to say which), and they went on for some while in silence.",どちらとも言えなかった）、そして彼らはしばらく黙って続けた。
2442,35266,And pour the waters of the Nile,,そしてナイルの水を注ぐ
2443,97286,,
2444,32387,"she thought of herself, ‘I wish the creatures wouldn’t be so easily","彼女は自分自身について思った。「生き物たちがこんなに簡単に"
2445,69798,,
2446,69743,"but at any rate it would not open any of them. However, on the second","しかし、いずれにせよ、それはどれも開かなかった。しかし、二番目の"
2447,47964,,
2448,64044,rabbits. I almost wish I hadn’t gone down that rabbit-hole--and yet--and,うさぎ。ウサギの穴に落ちなければよかったのに…でも…でも
2449,52095,"going to happen next. First, she tried to look down and make out what","次に何が起こるか。まず、彼女は下を見て、何が"
2450,40208,"history, and you’ll understand why it is I hate cats and dogs.’","歴史、そうすれば私がなぜ猫と犬を嫌うのかわかるだろう。」"
2451,30674,now for the garden!’ and she ran with all speed back to the little door:,さあ、庭へ！」そして彼女は全力で小さなドアへ走り戻った。
2452,50117,generally a ridge or furrow in the way wherever she wanted to send the,たいてい彼女が送りたい場所には、畝や溝があった。
2453,48426,‘She boxed the Queen’s ears--’ the Rabbit began. Alice gave a little,「彼女は女王の耳を殴った…」とウサギが言いかけた。アリスは少し
2454,41157,"Here the Dormouse shook itself, and began singing in its sleep ‘Twinkle,","ここでヤマネは身震いし、眠りながら歌い始めた。「キラキラ、"
2455,78073,"“There is another shore, you know, upon the other side.","「向こう側には、もう一つの岸があるんだよ。"
2456,26187,tell what o’clock it is!’,何時か言え！
2457,64949,"beginning with the end of the tail, and ending with the grin, which","尻尾の先から始まり、にやにや笑いで終わる。"
2458,59582,,
2459,26877,,
2460,28759,"‘Pepper, mostly,’ said the cook.","「ほとんどコショウだよ」とコックは言った。"
2461,76374,"it must be a walrus or hippopotamus, but then she remembered how small","セイウチかカバに違いないと思ったが、それから彼女はそれがどれほど小さいか思い出した。"
2462,67238,to herself that perhaps it was only the pepper that had made her so,彼女があれほど
2463,69813,,
2464,43489,get” is the same thing as “I get what I like”!’,「好きなものを手に入れる」ことと同じだ！』
2465,35465,,
2466,13641,‘At any rate I’ll never go THERE again!’ said Alice as she picked her,「とにかく、二度とあそこへは行かないわ！」とアリスは拾いながら言った。
2467,90810,"a frying-pan after her as she went out, but it just missed her.",彼女が出て行くとき、フライパンを投げつけたが、それはちょうど彼女をかすめた。
2468,59712,conversation. ‘Are you--are you fond--of--of dogs?’ The Mouse did not,会話。「あなたは…あなたは…犬が好きですか？」ネズミは
2469,66117,They are waiting on the shingle--will you come and join the dance?,彼らは小石の浜で待っている…踊りに加わらないかい？
2470,73490,"Soo--oop of the e--e--evening,",夕べのスープ！
2471,66602,"ringlets, and mine doesn’t go in ringlets at all; and I’m sure I can’t","巻き毛で、私のは全然巻き毛じゃないし、それに私はきっと"
2472,60672,"uncomfortably sharp chin. However, she did not like to be rude, so she","不快なほどとがった顎。しかし、彼女は失礼なことはしたくなかったので"
2473,14510,savage when they met in the kitchen.,台所で会うと獰猛だった。
2474,47330,"‘Would you tell me,’ said Alice, a little timidly, ‘why you are painting","「教えていただけますか」とアリスは少しおずおずと言った。「なぜ"
2475,91136,"“There is another shore, you know, upon the other side.","「向こう側には、もう一つの岸があるんだよ。"
2476,52564,"about it while the Mouse was speaking, so that her idea of the tale was","ネズミが話している間に、そのことについて。それで、彼女の物語の考えは"
2477,25352,,
2478,74488,,
2479,21625,,
2480,17415,,
2481,77915,and skurried away into the darkness as hard as he could go.,そして、できる限り速く暗闇の中へと駆け去った。
2482,74499,"coming. ‘There’s PLENTY of room!’ said Alice indignantly, and she sat","来た。「席はたくさんあるわ！」とアリスは憤慨して言い、座った。"
2483,53789,"‘You might just as well say,’ added the Dormouse, who seemed to be","「それならこう言っても同じことだ」と、ヤマネが付け加えた。彼は"
2484,33655,"before, as the March Hare had just upset the milk-jug into his plate.",前に、三月ウサギがちょうどミルク入れを皿にひっくり返したからだ。
2485,73804,"‘Oh, a song, please, if the Mock Turtle would be so kind,’ Alice","「ああ、歌を、もし代用ウミガメがよろしければ」とアリスは"
2486,78429,"‘Back to land again, and that’s all the first figure,’ said the Mock","「また陸に戻って、それが第一の型のすべてさ」と代用"
2487,22942,,
2488,80931,"‘What IS the use of repeating all that stuff,’ the Mock Turtle","「あんなものを全部繰り返して何になるんだ」と代用ウミガメは"
2489,82146,for the next moment a shower of little pebbles came rattling in at the,次の瞬間、小石の雨が窓からガラガラと降ってきたからだ。
2490,73107,,
2491,25496,of the cattle in the distance would take the place of the Mock Turtle’s,遠くの牛の鳴き声が、代用ウミガメの"
2492,86892,conversations?’,会話？
2493,42773,"jumping about like mad things all this time, sat down again very sadly","この間ずっと狂ったように飛び跳ね、再びとても悲しそうに座った。"
2494,93498,"‘That WAS a narrow escape!’ said Alice, a good deal frightened at the","「危ないところだったわ！」とアリスは、"
2495,92604,holiday?’,休日？
2496,98716,haven’t had a wink of sleep these three weeks!’,この三週間、一睡もしていないんだ！
2497,68154,,
2498,77660,,
2499,60657,"‘I suppose so,’ said Alice.","「そう思いますわ」とアリスは言った。"
2500,15976,"letter, written by the prisoner to--to somebody.’","手紙、囚人が…誰かに宛てて書いたものです。」"
2501,93416,"all!’ ‘Do as I tell you, you coward!’ and at last she spread out her","全部！」 「言われた通りにしろ、この臆病者め！」そしてとうとう彼女は"
2502,58965,my own. I’m a hatter.’,私自身のものだ。私は帽子屋だ。
2503,94332,,
2504,54118,yet.’,まだ。」
2505,14577,"The Duchess took her choice, and was gone in a moment.",公爵夫人は彼女の選択をし、一瞬で姿を消した。
2506,37764,"be NO mistake about it: it was neither more nor less than a pig, and she","間違いようがなかった。それは豚に他ならず、彼女は"
2507,21314,"down on one knee as he spoke, ‘we were trying--’","話しながら片膝をついて、「私たちは…」"
2508,24587,Here was another puzzling question; and as Alice could not think of any,ここにもう一つややこしい質問があった。そして、アリスは何も思いつかなかったので
2509,29232,"ground as she spoke; ‘either you or your head must be off, and that in","話しながら地面に。「お前か、お前の首か、どちらかが消え失せろ、それも"
2510,77730,,
2511,32704,"the other players, and shouting ‘Off with his head!’ or ‘Off with her","他のプレイヤーたち、そして「首をはねろ！」と叫びながら"
2512,13679,,
2513,98405,,
2514,61317,"age, there was no more to be said.",年齢、これ以上言うことはなかった。
2515,87413,"Still she went on growing, and, as a last resource, she put one arm out","それでも彼女は成長し続け、最後の手段として、片腕を"
2516,65427,"tiptoe, put his mouth close to her ear, and whispered ‘She’s under","つま先立ちになり、彼女の耳に口を近づけ、「彼女は"
2517,28811,must have a,なければならない
2518,78290,,
2519,64921,"‘I’d rather finish my tea,’ said the Hatter, with an anxious look at the","「お茶を飲み終えたい」と帽子屋は、"
2520,88978,"looked back once or twice, half hoping that they would call after her:","一度か二度振り返り、彼らが後を追って呼んでくれることを半分期待しながら。"
2521,62847,who turned pale and fidgeted.,青ざめてそわそわした。
2522,54319,"forgotten that, if you drink much from a bottle marked ‘poison,’ it is","もし「毒」と書かれた瓶からたくさん飲むと、"
2523,15508,get out again.,再び外に出る。
2524,41382,"to take out of it, and burning with curiosity, she ran across the field","それを取り出し、好奇心に燃えて、彼女は野原を駆け抜けた。"
2525,60958,,
2526,58360,,
2527,44308,"saying, ‘Thank you, sir, for your interesting story,’ but she could","「旦那様、面白いお話をありがとうございました」と言ったが、"
2528,95669,"Alice had no idea what to do, and in despair she put her hand in her","アリスはどうしていいかわからず、絶望して手を"
2529,14252,The Knave shook his head sadly. ‘Do I look like it?’ he said. (Which he,ジャックは悲しそうに首を振った。「私にそんな風に見えますか？」と彼は言った。（実際、彼は"
2530,30184,"sitting sad and lonely on a little ledge of rock, and, as they came","小さな岩棚に悲しく寂しそうに座っていた。そして、彼らが近づくと"
