id,person_id,original,japanese
2259,44740,"[‘I only wish it was,’ the March Hare said to itself in a whisper.)
",
2260,23417,"     And welcome little fishes in
",
2261,90096,"
",
2262,86840,"behind it, it occurred to her that she might as well look and see what
",
2263,65617,"CHAPTER II. The Pool of Tears
",
2264,42180,"
",
2265,88681,"could hear the rattle of the teacups as the March Hare and his friends
",
2266,42609,"
",
2267,36967,"
",
2268,85171,"
",
2269,27055,"‘Oh, you’re sure to do that,’ said the Cat, ‘if you only walk long
",
2270,71843,"
",
2271,47055,"It’s enough to drive one crazy!’
",
2272,68702,"just beginning to write this down on their slates, when the White Rabbit
",
2273,18181,"These were the verses the White Rabbit read:--
",
2274,40881,"‘What for?’ said the one who had spoken first.
",
2275,52704,"Everybody looked at Alice.
",
2276,45247,"
",
2277,45829,"‘I think I should understand that better,’ Alice said very politely, ‘if
",
2278,57591,"‘How dreadfully savage!’ exclaimed Alice.
",
2279,74790,"
",
2280,39740,"you’re changed, do you?’
",
2281,98128,"   And yet you incessantly stand on your head--
",
2282,73253,"fear they should forget them before the end of the trial.’
",
2283,43203,"holiday?’
",
2284,43628,"only took the regular course.’
",
2285,57763,"
",
2286,83949,"Duchess was VERY ugly; and secondly, because she was exactly the
",
2287,96247,"if I like being that person, I’ll come up: if not, I’ll stay down here
",
2288,57322,"had got so much into the way of expecting nothing but out-of-the-way
",
2289,42274,"to keep herself from being run over; and the moment she appeared on the
",
2290,86304,"‘I keep them to sell,’ the Hatter added as an explanation; ‘I’ve none of
",
2291,88074,"looking for it, while the rest of the party went back to the game.
",
2292,71411,"‘Hold your tongue!’ added the Gryphon, before Alice could speak again.
",
2293,37251,"her: she gave a little scream, half of fright and half of anger, and
",
2294,50950,"have got altered.’
",
2295,75333,"
",
2296,25911,"Queen, who was reading the list of singers.
",
2297,28554,"a tone of great relief. ‘Now at OURS they had at the end of the bill,
",
2298,63641,"was on the top of it.
",
2299,99319,"hungry, in which case it would be very likely to eat her up in spite of
",
2300,53122,"hastily, for the White Rabbit cried out, ‘Silence in the court!’ and the
",
2301,64905,"             Said
",
2302,62503,"did you ever eat a bat?’ when suddenly, thump! thump! down she came upon
",
2303,56973,"By the time she had caught the flamingo and brought it back, the fight
",
2304,59568,"Alice did not quite know what to say to this: so she helped herself
",
2305,39689,"very queer indeed:--
",
2306,58504,"ever having seen such a thing.
",
2307,33845,"
",
2308,43596,"said to herself; ‘the March Hare will be much the most interesting, and
",
2309,56615,"‘Talking of axes,’ said the Duchess, ‘chop off her head!’
",
2310,69239,"
",
2311,99111,"The March Hare took the watch and looked at it gloomily: then he dipped
",
2312,27805,"ferrets! Where CAN I have dropped them, I wonder?’ Alice guessed in a
",
2313,36284,"tell what o’clock it is!’
",
2314,93627,"poker will burn you if you hold it too long; and that if you cut your
",
2315,63219,"fire, and at once set to work throwing everything within her reach at
",
2316,24675,"
",
2317,48623,"
",
2318,63538,"I’m quite tired of being such a tiny little thing!’
",
2319,43388,"them even when they hit her; and the baby was howling so much already,
",
2320,62367,"
",
2321,37054,"but at any rate it would not open any of them. However, on the second
",
2322,54142,"‘And now which is which?’ she said to herself, and nibbled a little of
",
2323,57424,"  But the snail replied “Too far, too far!” and gave a look askance--
",
2324,34953,"
",
2325,50559,"
",
2326,36970,"resting in the shade: however, the moment they saw her, they hurried
",
2327,93399,"court,” and I never understood what it meant till now.’
",
2328,53479,"between them, fast asleep, and the other two were using it as a
",
2329,84922,"scratching and scrambling about in the chimney close above her: then,
",
2330,63224,"
",
2331,16932,"one corner of it: ‘No room! No room!’ they cried out when they saw Alice
",
2332,57526,"
",
2333,86502,"you might like to try the thing yourself, some winter day, I will tell
",
2334,64882,"that did not sneeze, were the cook, and a large cat which was sitting on
",
2335,11278,"Alice felt a little irritated at the Caterpillar’s making such VERY
",
2336,21900,"
",
2337,24072,"Distraction, Uglification, and Derision.’
",
2338,87484,"hoarse, feeble voice: ‘I heard every word you fellows were saying.’
",
2339,32898,"Alice opened the door and found that it led into a small passage, not
",
2340,51786,"CHAPTER VII. A Mad Tea-Party
",
2341,95618,"             Said
",
2342,83633,"seemed to be no chance of this, so she began looking at everything about
",
2343,36077,"slipped in like herself.
",
2344,98443,"
",
2345,62143,"players, except the King, the Queen, and Alice, were in custody and
",
2346,46107,"By the time she had caught the flamingo and brought it back, the fight
",
2347,68952,"upset, and their slates and pencils had been found and handed back to
",
2348,51872,"‘How the creatures order one about, and make one repeat lessons!’
",
2349,22381,"
",
2350,79206,"   Pennyworth only of beautiful Soup?
",
2351,34231,"were nowhere to be found: all she could see, when she looked down, was
",
2352,80697,"‘That’s very important,’ the King said, turning to the jury. They were
",
2353,81587,"“French, music, AND WASHING--extra.”’
",
2354,26572,"VERY much out of the way to hear the Rabbit say to itself, ‘Oh dear!
",
2355,46326,"
",
2356,28455,"
",
2357,63615,"
",
2358,31793,"noticing her. Then followed the Knave of Hearts, carrying the King’s
",
2359,11723,"bore it as well as she could.
",
2360,21324,"‘THAT you won’t’ thought Alice, and, after waiting till she fancied
",
2361,18153,"sharp little chin into Alice’s shoulder as she added, ‘and the moral
",
2362,71170,"So she sat on, with closed eyes, and half believed herself in
",
2363,79945,"Gryphon.
",
2364,27885,"presented the thimble, saying ‘We beg your acceptance of this elegant
",
2365,81266,"themselves.”’
",
2366,82341,"
",
2367,17191,"‘Well, there was Mystery,’ the Mock Turtle replied, counting off
",
2368,62859,"‘I’ve had nothing yet,’ Alice replied in an offended tone, ‘so I can’t
",
2369,30532,"serpents! There’s no pleasing them!’
",
2370,59296,"
",
2371,93637,"little golden key in the lock, and to her great delight it fitted!
",
2372,80177,"and very soon had to kneel down on the floor: in another minute there
",
2373,61566,"At this moment the King, who had been for some time busily writing in
",
2374,20520,"plate with the name ‘W. RABBIT’ engraved upon it. She went in without
",
2375,48538,"
",
2376,61540,"queer everything is to-day! And yesterday things went on just as usual.
",
2377,76227,"themselves flat upon their faces. There was a sound of many footsteps,
",
2378,50463,"   Who would not give all else for two
",
2379,50135,"
",
2380,83030,"
",
2381,51257,"inquisitively, and seemed to her to wink with one of its little eyes,
",
2382,80745,"felt that it ought to be treated with respect.
",
2383,80629,"
",
2384,73608,"like a star-fish,’ thought Alice. The poor little thing was snorting
",
2385,76435,"    Though they were mine before.
",
2386,54921,"a mouse--to a mouse--a mouse--O mouse!’) The Mouse looked at her rather
",
2387,44978,"in front of them, with her arms folded, frowning like a thunderstorm.
",
2388,90524,"‘You might just as well say,’ added the March Hare, ‘that “I like what I
",
2389,91171,"   Soup of the evening, beautiful Soup!
",
2390,52304,"‘I’ll tell it her,’ said the Mock Turtle in a deep, hollow tone: ‘sit
",
2391,24044,"    That your eye was as steady as ever;
",
2392,67914,"behind it was a little door about fifteen inches high: she tried the
",
2393,56699,"‘There might be some sense in your knocking,’ the Footman went on
",
2394,50621,"
",
2395,65504,"it out into the open air. ‘IF I don’t take this child away with me,’
",
2396,44344,"looked at the sides of the well, and noticed that they were filled with
",
2397,53382,"‘What I was going to say,’ said the Dodo in an offended tone, ‘was, that
",
2398,84910,"drunk half the bottle, she found her head pressing against the ceiling,
",
2399,68565,"turned the corner, but the Rabbit was no longer to be seen: she found
",
2400,62495,"to repeat it, when a cry of ‘The trial’s beginning!’ was heard in the
",
2401,76273,"‘And be quick about it,’ added the Hatter, ‘or you’ll be asleep again
",
2402,75276,"
",
2403,55584,"‘No, no!’ said the Queen. ‘Sentence first--verdict afterwards.’
",
2404,74677,"The judge, by the way, was the King; and as he wore his crown over the
",
2405,78658,"      both go to
",
2406,63180,"neck would bend about easily in any direction, like a serpent. She had
",
2407,33174,"set off at once, and ran till she was quite tired and out of breath, and
",
2408,50677,"have the experiment tried.
",
2409,42879,"‘You couldn’t have wanted it much,’ said Alice; ‘living at the bottom of
",
2410,20760,"‘I’ve had nothing yet,’ Alice replied in an offended tone, ‘so I can’t
",
2411,80254,"
",
2412,42702,"can do no more, whatever happens. What WILL become of me?’
",
2413,75298,"
",
2414,97349,"court, arm-in-arm with the Dormouse. ‘Fourteenth of March, I think it
",
2415,33082,"
",
2416,12578,"    Has lasted the rest of my life.’
",
2417,79397,"over!’
",
2418,19949,"
",
2419,11863,"the Rabbit coming to look for her, and she trembled till she shook the
",
2420,67386,"‘But, it goes on “THEY ALL RETURNED FROM HIM TO YOU,”’ said Alice.
",
2421,90604,"‘We had the best of educations--in fact, we went to school every day--’
",
2422,48069,"‘But they were IN the well,’ Alice said to the Dormouse, not choosing to
",
2423,67624,"
",
2424,32036,"but the Dodo had paused as if it thought that SOMEBODY ought to speak,
",
2425,93624,"
",
2426,17681,"Alice had been all the way down one side and up the other, trying every
",
2427,34475,"‘Boots and shoes under the sea,’ the Gryphon went on in a deep voice,
",
2428,62214,"
",
2429,43745,"‘What was that?’ inquired Alice.
",
2430,91874,"
",
2431,49318,"Down, down, down. Would the fall NEVER come to an end! ‘I wonder how
",
2432,99965,"said ‘No, never’) ‘--so you can have no idea what a delightful thing a
",
2433,16773,"
",
2434,51508,"
",
2435,38140,"
",
2436,21031,"
",
2437,56128,"
",
2438,48864,"down on one knee as he spoke, ‘we were trying--’
",
2439,87610,"well.
",
2440,74184,"wood for fear of their hearing her; and when she next peeped out the
",
2441,66081,"to say which), and they went on for some while in silence.
",
2442,35266,"     And pour the waters of the Nile
",
2443,97286,"
",
2444,32387,"she thought of herself, ‘I wish the creatures wouldn’t be so easily
",
2445,69798,"
",
2446,69743,"but at any rate it would not open any of them. However, on the second
",
2447,47964,"
",
2448,64044,"rabbits. I almost wish I hadn’t gone down that rabbit-hole--and yet--and
",
2449,52095,"going to happen next. First, she tried to look down and make out what
",
2450,40208,"history, and you’ll understand why it is I hate cats and dogs.’
",
2451,30674,"now for the garden!’ and she ran with all speed back to the little door:
",
2452,50117,"generally a ridge or furrow in the way wherever she wanted to send the
",
2453,48426,"‘She boxed the Queen’s ears--’ the Rabbit began. Alice gave a little
",
2454,41157,"Here the Dormouse shook itself, and began singing in its sleep ‘Twinkle,
",
2455,78073," “There is another shore, you know, upon the other side.
",
2456,26187,"tell what o’clock it is!’
",
2457,64949,"beginning with the end of the tail, and ending with the grin, which
",
2458,59582,"
",
2459,26877,"
",
2460,28759,"‘Pepper, mostly,’ said the cook.
",
2461,76374,"it must be a walrus or hippopotamus, but then she remembered how small
",
2462,67238,"to herself that perhaps it was only the pepper that had made her so
",
2463,69813,"
",
2464,43489,"get” is the same thing as “I get what I like”!’
",
2465,35465,"
",
2466,13641,"‘At any rate I’ll never go THERE again!’ said Alice as she picked her
",
2467,90810,"a frying-pan after her as she went out, but it just missed her.
",
2468,59712,"conversation. ‘Are you--are you fond--of--of dogs?’ The Mouse did not
",
2469,66117," They are waiting on the shingle--will you come and join the dance?
",
2470,73490,"   Soo--oop of the e--e--evening,
",
2471,66602,"ringlets, and mine doesn’t go in ringlets at all; and I’m sure I can’t
",
2472,60672,"uncomfortably sharp chin. However, she did not like to be rude, so she
",
2473,14510,"savage when they met in the kitchen.
",
2474,47330,"‘Would you tell me,’ said Alice, a little timidly, ‘why you are painting
",
2475,91136," “There is another shore, you know, upon the other side.
",
2476,52564,"about it while the Mouse was speaking, so that her idea of the tale was
",
2477,25352,"
",
2478,74488,"
",
2479,21625,"
",
2480,17415,"
",
2481,77915,"and skurried away into the darkness as hard as he could go.
",
2482,74499,"coming. ‘There’s PLENTY of room!’ said Alice indignantly, and she sat
",
2483,53789,"‘You might just as well say,’ added the Dormouse, who seemed to be
",
2484,33655,"before, as the March Hare had just upset the milk-jug into his plate.
",
2485,73804,"‘Oh, a song, please, if the Mock Turtle would be so kind,’ Alice
",
2486,78429,"‘Back to land again, and that’s all the first figure,’ said the Mock
",
2487,22942,"
",
2488,80931,"‘What IS the use of repeating all that stuff,’ the Mock Turtle
",
2489,82146,"for the next moment a shower of little pebbles came rattling in at the
",
2490,73107,"
",
2491,25496,"of the cattle in the distance would take the place of the Mock Turtle’s
",
2492,86892,"conversations?’
",
2493,42773,"jumping about like mad things all this time, sat down again very sadly
",
2494,93498,"‘That WAS a narrow escape!’ said Alice, a good deal frightened at the
",
2495,92604,"holiday?’
",
2496,98716,"haven’t had a wink of sleep these three weeks!’
",
2497,68154,"
",
2498,77660,"
",
2499,60657,"‘I suppose so,’ said Alice.
",
2500,15976,"letter, written by the prisoner to--to somebody.’
",
2501,93416,"all!’ ‘Do as I tell you, you coward!’ and at last she spread out her
",
2502,58965,"my own. I’m a hatter.’
",
2503,94332,"
",
2504,54118,"yet.’
",
2505,14577,"The Duchess took her choice, and was gone in a moment.
",
2506,37764,"be NO mistake about it: it was neither more nor less than a pig, and she
",
2507,21314,"down on one knee as he spoke, ‘we were trying--’
",
2508,24587,"Here was another puzzling question; and as Alice could not think of any
",
2509,29232,"ground as she spoke; ‘either you or your head must be off, and that in
",
2510,77730,"
",
2511,32704,"the other players, and shouting ‘Off with his head!’ or ‘Off with her
",
2512,13679,"
",
2513,98405,"
",
2514,61317,"age, there was no more to be said.
",
2515,87413,"Still she went on growing, and, as a last resource, she put one arm out
",
2516,65427,"tiptoe, put his mouth close to her ear, and whispered ‘She’s under
",
2517,28811,"          must have a
",
2518,78290,"
",
2519,64921,"‘I’d rather finish my tea,’ said the Hatter, with an anxious look at the
",
2520,88978,"looked back once or twice, half hoping that they would call after her:
",
2521,62847,"who turned pale and fidgeted.
",
2522,54319,"forgotten that, if you drink much from a bottle marked ‘poison,’ it is
",
2523,15508,"get out again.
",
2524,41382,"to take out of it, and burning with curiosity, she ran across the field
",
2525,60958,"
",
2526,58360,"
",
2527,44308,"saying, ‘Thank you, sir, for your interesting story,’ but she could
",
2528,95669,"Alice had no idea what to do, and in despair she put her hand in her
",
2529,14252,"The Knave shook his head sadly. ‘Do I look like it?’ he said. (Which he
",
2530,30184,"sitting sad and lonely on a little ledge of rock, and, as they came
",
2531,64098,"Alice, ‘and if it makes me grow larger, I can reach the key; and if it
",
2532,90800,"an agony of terror. ‘Oh, there goes his PRECIOUS nose’; as an unusually
",
2533,51948,"Alice sighed wearily. ‘I think you might do something better with the
",
2534,39496,"arrived, with a great crowd assembled about them--all sorts of little
",
2535,98135,"‘I haven’t opened it yet,’ said the White Rabbit, ‘but it seems to be a
",
2536,28544,"doorway; ‘and even if my head would go through,’ thought poor Alice, ‘it
",
2537,53765,"its children, ‘Come away, my dears! It’s high time you were all in bed!’
",
2538,46982,"     morning I’ve
",
2539,62215,"the hint; but the cook was busily stirring the soup, and seemed not to
",
2540,33902,"use their putting their heads down and saying “Come up again, dear!” I
",
2541,79185,"
",
2542,50209,"
",
2543,48001,"your Majesty?’ he asked.
",
2544,47306,"
",
2545,22823,"
",
2546,88418,"use their putting their heads down and saying “Come up again, dear!” I
",
2547,96010,"for the moment she quite forgot how to speak good English); ‘now I’m
",
2548,18026,"mouse-traps, and the moon, and memory, and muchness--you know you say
",
2549,28435,"away from her as hard as it could go, and making quite a commotion in
",
2550,26061,"
",
2551,70913,"
",
2552,63175,"now and then; such as, ‘Sure, I don’t like it, yer honour, at all, at
",
2553,40412,"It was the White Rabbit, trotting slowly back again, and looking
",
2554,56253,"them out again. That’s all.’
",
2555,86541,"a pleased tone.
",
2556,34746,"
",
2557,79285,"
",
2558,32375,"a doze; but, on being pinched by the Hatter, it woke up again with
",
2559,97433,"trouble, you know, as we needn’t try to find any. And yet I don’t know,’
",
2560,77615,"nobody in particular. ‘She’d soon fetch it back!’
",
2561,15412,"round it, panting, and asking, ‘But who has won?’
",
2562,71276,"
",
2563,26712,"Everything is so out-of-the-way down here, that I should think very
",
2564,45363,"She waited for some time without hearing anything more: at last came a
",
2565,61442,"the subjects on his flappers, ‘--Mystery, ancient and modern, with
",
2566,53395,"‘But they were IN the well,’ Alice said to the Dormouse, not choosing to
",
2567,27219,"good reason, and as the Caterpillar seemed to be in a VERY unpleasant
",
2568,69653,"‘Yes, we went to school in the sea, though you mayn’t believe it--’
",
2569,39920,"There was certainly too much of it in the air. Even the Duchess
",
2570,25967,"
",
2571,37213,"in the middle, being held up by two guinea-pigs, who were giving it
",
2572,71727,"
",
2573,10287,"about two feet high: even then she walked up towards it rather timidly,
",
2574,20450,"could get away without being seen, when she noticed a curious appearance
",
2575,68975,"a Lory and an Eaglet, and several other curious creatures. Alice led the
",
2576,49774,"cushion, resting their elbows on it, and talking over its head. ‘Very
",
2577,65997,"startled when she heard her voice close to her ear. ‘You’re thinking
",
2578,40085,"the pool, and the great hall, with the glass table and the little door,
",
2579,62667,"would, in the after-time, be herself a grown woman; and how she would
",
2580,83073,"arms, took the hookah out of its mouth again, and said, ‘So you think
",
2581,44593,"things happening. While she was looking at the place where it had been,
",
2582,25630,"animals and birds waiting outside. The poor little Lizard, Bill, was
",
2583,36844,"‘That depends a good deal on where you want to get to,’ said the Cat.
",
2584,42458,"‘You may go,’ said the King, and the Hatter hurriedly left the court,
",
2585,10890,"‘I’ve had nothing yet,’ Alice replied in an offended tone, ‘so I can’t
",
2586,55861,"‘Who is it directed to?’ said one of the jurymen.
",
2587,75880,"
",
2588,69124,"
",
2589,11295,"the Duchess and the baby--the fire-irons came first; then followed a
",
2590,20408,"anxiously round to see if he would deny it too: but the Dormouse denied
",
2591,44238,"‘We had the best of educations--in fact, we went to school every day--’
",
2592,67544,"
",
2593,76585,"saying to herself ‘This is Bill,’ she gave one sharp kick, and waited to
",
2594,81247,"had!’
",
2595,20177,"
",
2596,87729,"‘I don’t know where Dinn may be,’ said the Mock Turtle, ‘but if you’ve
",
2597,43712,"So she set the little creature down, and felt quite relieved to see
",
2598,86977,"generally a ridge or furrow in the way wherever she wanted to send the
",
2599,17123,"
",
2600,38094,"sighing.
",
2601,23264,"
",
2602,89781,"
",
2603,87968,"‘Your Majesty must cross-examine THIS witness.’
",
2604,19713,"
",
2605,84714,"‘I’m sure I’m not Ada,’ she said, ‘for her hair goes in such long
",
2606,73484,"   Soo--oop of the e--e--evening,
",
2607,88292,"‘They were obliged to have him with them,’ the Mock Turtle said: ‘no
",
2608,59158,"
",
2609,16640,"
",
2610,90286,"have been ill.’
",
2611,29152,"
",
2612,32134,"
",
2613,41082,"‘By-the-bye, what became of the baby?’ said the Cat. ‘I’d nearly
",
2614,18407,"sentence first!’
",
2615,58017,"till I’m somebody else”--but, oh dear!’ cried Alice, with a sudden burst
",
2616,99488,"
",
2617,31293,"thought Alice; ‘I might as well be at school at once.’ However, she
",
2618,37999,"(she was obliged to say ‘creatures,’ you see, because some of them were
",
2619,99936,"‘Oh! So Bill’s got to come down the chimney, has he?’ said Alice to
",
2620,53549,"she could, for her neck kept getting entangled among the branches, and
",
2621,21023,"you seen the Mock Turtle yet?’
",
2622,44857,"introduce it.’
",
2623,70223,"
",
2624,74302,"
",
2625,79163,"
",
2626,11403,"Alice considered a little, and then said ‘The fourth.’
",
2627,47389,"
",
2628,86091,"
",
2629,22695,"mice in the air, I’m afraid, but you might catch a bat, and that’s very
",
2630,30293,"Majesty,’ he began, ‘for bringing these in: but I hadn’t quite finished
",
2631,58451,"you might like to try the thing yourself, some winter day, I will tell
",
2632,89112,"The table was a large one, but the three were all crowded together at
",
2633,70985,"pocket, and pulled out a box of comfits, (luckily the salt water had
",
2634,57868,"safe in a thick wood.
",
2635,87774,"and holding it to his ear.
",
2636,77658,"much larger than a rat-hole: she knelt down and looked along the passage
",
2637,35366,"about in the wood, ‘is to grow to my right size again; and the second
",
2638,91340,"queer, won’t you?’
",
2639,31295,"
",
2640,93315,"get” is the same thing as “I get what I like”!’
",
2641,11297,"began to get rather sleepy, and went on saying to herself, in a dreamy
",
2642,59258,"glass table. ‘Now, I’ll manage better this time,’ she said to herself,
",
2643,81368,"King put on his spectacles and looked anxiously round, to make out who
",
2644,57556,"‘Oh, I know!’ exclaimed Alice, who had not attended to this last remark,
",
2645,99478,"rumbling of little cartwheels, and the sound of a good many voices
",
2646,85497,"‘It’s a friend of mine--a Cheshire Cat,’ said Alice: ‘allow me to
",
2647,10284,"
",
2648,16603,"‘We had the best of educations--in fact, we went to school every day--’
",
2649,66857,"These were the verses the White Rabbit read:--
",
2650,86297,"Turtle.
",
2651,12121,"
",
2652,87270,"‘Explain all that,’ said the Mock Turtle.
",
2653,75194,"
",
2654,26758," Will you, won’t you, will you, won’t you, won’t you join the dance?
",
2655,42334,"many more than three.’
",
2656,48312,"TWO little shrieks, and more sounds of broken glass. ‘What a number of
",
2657,50049,"
",
2658,77975,"Laughing and Grief, they used to say.’
",
2659,12319,"
",
2660,51139,"herself. ‘Shy, they seem to put everything upon Bill! I wouldn’t be in
",
2661,66305,"a voice outside, and stopped to listen.
",
2662,87502,"
",
2663,32037,"‘Off with their heads!’ and the procession moved on, three of the
",
2664,14622,"see: four times five is twelve, and four times six is thirteen, and
",
2665,31321,"arrived, with a great crowd assembled about them--all sorts of little
",
2666,60615,"
",
2667,72828,"‘I never said I didn’t!’ interrupted Alice.
",
2668,42115,"their own business!’
",
2669,28916,"of the ground.’ So she tucked it away under her arm, that it might not
",
2670,13933,"‘It was much pleasanter at home,’ thought poor Alice, ‘when one wasn’t
",
2671,44952,"
",
2672,69854,"     Beautiful, beauti--FUL SOUP!’
",
2673,50515,"
",
2674,92085,"appear to others that what you were or might have been was not otherwise
",
2675,24340,"
",
2676,83015,"
",
2677,56467,"sort of meaning in it, and yet it was certainly English. ‘I don’t quite
",
2678,63474,"notice this last remark.
",
2679,98115,"wag my tail when I’m angry. Therefore I’m mad.’
",
2680,67843,"
",
2681,54941,"
",
2682,86967,"‘But I’m NOT a serpent, I tell you!’ said Alice. ‘I’m a--I’m a--’
",
2683,75483,"
",
2684,55569,"little way forwards each time and a long way back, and barking hoarsely
",
2685,29886,"was on the top of it.
",
2686,59031,"‘I’m sure those are not the right words,’ said poor Alice, and her eyes
",
2687,36942,"sneezed occasionally; and as for the baby, it was sneezing and howling
",
2688,36168,"set off at once, and ran till she was quite tired and out of breath, and
",
2689,16714,"(Dinah was the cat.) ‘I hope they’ll remember her saucer of milk at
",
2690,40751,"for some time with great curiosity, and this was his first speech.
",
2691,52537,"twentieth time that day.
",
2692,85305,"little different. But if I’m not the same, the next question is, Who
",
2693,74098,"with his tea spoon at the March Hare,) ‘--it was at the great concert
",
2694,60912,"
",
2695,92977,"number of executions the Queen had ordered.
",
2696,38268,"on the song, ‘I’d have said to the porpoise, “Keep back, please: we
",
2697,14090,"label, with the words ‘DRINK ME’ beautifully printed on it in large
",
2698,91114,"
",
2699,99673,"By the time she had caught the flamingo and brought it back, the fight
",
2700,81337,"           death.”’
",
2701,27968,"arranged; the only difficulty was, that she had not the smallest idea
",
2702,74132,"
",
2703,16667,"a voice outside, and stopped to listen.
",
2704,91930,"kind to them,’ thought Alice, ‘or perhaps they won’t walk the way I want
",
2705,59773,"is, you know. Please, Ma’am, is this New Zealand or Australia?’ (and
",
2706,13018,"court.
",
2707,41695,"Gryphon.
",
2708,69898,"‘No, I didn’t,’ said Alice: ‘I don’t think it’s at all a pity. I said
",
2709,98428,"your Majesty?’ he asked.
",
2710,91465,"
",
2711,20768,"
",
2712,90739,"great hurry.
",
2713,73422,"‘What sort of people live about here?’
",
2714,73286,"croquet-ground.
",
2715,25925,"
",
2716,57180,"Alice tried to fancy to herself what such an extraordinary ways of
",
2717,31836,"
",
2718,95906,"The Hatter looked at the March Hare, who had followed him into the
",
2719,43158,"little chin.
",
2720,21007,"
",
2721,77101,"to the Mock Turtle, ‘Drive on, old fellow! Don’t be all day about it!’
",
2722,58604,"‘If I’d been the whiting,’ said Alice, whose thoughts were still running
",
2723,98131,"
",
2724,76253,"the moral of that is--“Birds of a feather flock together.”’
",
2725,50583,"
",
2726,76690,"added the Gryphon; and then they both sat silent and looked at poor
",
2727,97337,"‘I can’t help it,’ said Alice very meekly: ‘I’m growing.’
",
2728,30558,"
",
2729,65886,"and began by taking the little golden key, and unlocking the door that
",
2730,93439,"‘What did they live on?’ said Alice, who always took a great interest in
",
2731,45905,"
",
2732,47130,"begun asking riddles.--I believe I can guess that,’ she added aloud.
",
2733,44164,"
",
2734,97956,"tone. ‘Nobody seems to like her, down here, and I’m sure she’s the best
",
2735,45561,"‘Curiouser and curiouser!’ cried Alice (she was so much surprised, that
",
2736,98539,"
",
2737,24737,"
",
2738,85065,"
",
2739,87824,"corners: next the ten courtiers; these were ornamented all over with
",
2740,90475,"         ‘Fury said to a
",
2741,50416,"hung upon pegs. She took down a jar from one of the shelves as
",
2742,40244,"surprised he’ll be when he finds out who I am! But I’d better take him
",
2743,87098,"that there was no time to be lost, as she was shrinking rapidly; so she
",
2744,50874,"
",
2745,55698,"accustomed to usurpation and conquest. Edwin and Morcar, the earls of
",
2746,39567,"hedgehog to, and, as the doubled-up soldiers were always getting up
",
2747,25428,"
",
2748,72920,"The Knave did so, very carefully, with one foot.
",
2749,11151,"rule, ‘and vinegar that makes them sour--and camomile that makes
",
2750,80151,"
",
2751,74714,"   ‘Speak roughly to your little boy,
",
2752,83312,"a heap of sticks and dry leaves, and the fall was over.
",
2753,67835,"to make out which were the two sides of it; and as it was perfectly
",
2754,76712,"‘HE might bite,’ Alice cautiously replied, not feeling at all anxious to
",
2755,85904,"
",
2756,67667,"        trial: For
",
2757,55437,"    Why, I do it again and again.’
",
2758,51031,"and a scroll of parchment in the other. In the very middle of the court
",
2759,75755,"
",
2760,57316,"a deal too flustered to tell you--all I know is, something comes at me
",
2761,41468,"fish)--and rapped loudly at the door with his knuckles. It was opened
",
2762,89971,"
",
2763,51527,"wondering very much what would happen next.
",
2764,41876,"
",
2765,10205,"
",
2766,40758,"
",
2767,23494,"‘Read them,’ said the King.
",
2768,71713,"finger VERY deeply with a knife, it usually bleeds; and she had never
",
2769,54785,"CHAPTER III. A Caucus-Race and a Long Tale
",
2770,95505,"
",
2771,88980,"advantage from the change: and Alice was a good deal worse off than
",
2772,94232,"Alice felt that this could not be denied, so she tried another question.
",
2773,53509,"she spoke.
",
2774,81402,"that she did not dare to laugh; and, as she could not think of anything
",
2775,43096,"
",
2776,21161,"sight, they were getting so far off). ‘Oh, my poor little feet, I wonder
",
2777,96752,"‘Not at first, perhaps,’ said the Hatter: ‘but you could keep it to
",
2778,37076,"
",
2779,64194,"         Twinkle, twinkle--“’
",
2780,97404,"and we’ve no time to wash the things between whiles.’
",
2781,68179,"of tears, ‘I do wish they WOULD put their heads down! I am so VERY tired
",
2782,93610,"‘What a curious feeling!’ said Alice; ‘I must be shutting up like a
",
2783,58700,"
",
2784,59290,"
",
2785,57252,"close by her.
",
2786,38585,"
",
2787,43698,"thought Alice, ‘they’re sure to kill it in a day or two: wouldn’t it be
",
2788,93397,"
",
2789,77024,"
",
2790,64462,"However, it was over at last, and they sat down again in a ring, and
",
2791,23346,"
",
2792,93947,"‘I haven’t the least idea what you’re talking about,’ said Alice.
",
2793,47888,"      All on a summer day:
",
2794,99038,"
",
2795,40538,"‘Oh, you foolish Alice!’ she answered herself. ‘How can you learn
",
2796,29453,"great hurry.
",
2797,39498,"
",
2798,93900,"wonder what they WILL do next! If they had any sense, they’d take the
",
2799,95607,"yourself.’
",
2800,63797,"but her voice sounded hoarse and strange, and the words did not come the
",
2801,35925,"over all the children she knew that were of the same age as herself, to
",
2802,47215,"
",
2803,67734,"‘Oh, PLEASE mind what you’re doing!’ cried Alice, jumping up and down in
",
2804,90972,"for the moment she quite forgot how to speak good English); ‘now I’m
",
2805,40405,"washing her face--and she is such a nice soft thing to nurse--and she’s
",
2806,75262,"
",
2807,54689,"‘Ah! that accounts for it,’ said the Hatter. ‘He won’t stand beating.
",
2808,24289,"         Twinkle, twinkle--“’
",
2809,21887,"stretched her arms round it as far as they would go, and broke off a bit
",
2810,14758,"half to itself, half to Alice.
",
2811,50530,"close by her.
",
2812,53308,"yet--it’s rather curious, you know, this sort of life! I do wonder what
",
